0.0,0.0,0.0,-0.333732704167643,-0.975595232688576,-0.28951136357202867,0.0,0.0
0.02,0.0045,0.012238929618862518,-0.333683982528564,-0.975609739701975,-0.28927674969545486,0.0029847409601422973,0.0060152590398577024
0.04,0.009,0.02444715167775041,-0.333586486974682,-0.975638731963087,-0.28880796354825355,0.005973283715808593,0.012026716284191406
0.06,0.013499999999999998,0.03660178712311553,-0.333440112992737,-0.975682165938919,-0.28810588640397417,0.008968460842541996,0.018031539157458
0.08,0.018,0.04868019854369488,-0.333244703908422,-0.975739976325949,-0.287171835338392,0.01197307499900004,0.024026925000999958
0.1,0.0225,0.06066008889124118,-0.333000051001341,-0.975812076045294,-0.28600755745968076,0.014989886704686548,0.030010113295313452
0.12000000000000001,0.027,0.07251959818931013,-0.332705893658737,-0.975898356236304,-0.28461522226792824,0.018021602366775177,0.03597839763322482
0.14,0.0315,0.0842373976550649,-0.332361919568369,-0.975998686248590,-0.2829974121888537,0.02107086262721821,0.04192913737278179
0.16,0.036,0.09579278066894142,-0.331967764951007,-0.976112913632522,-0.28115711133753374,0.024140231100110703,0.04785976889988929
0.18,0.040499999999999994,0.10716575004006704,-0.331523014833116,-0.976240864128233,-0.2790976925786047,0.027232183567664436,0.05376781643233555
0.19999999999999998,0.04499999999999999,0.11833710103203411,-0.331027203360402,-0.976382341653160,-0.27682290295985734,0.03034909770107746,0.059650902298922524
0.21999999999999997,0.04949999999999999,0.1292884996344621,-0.330479814152944,-0.976537128288175,-0.2743368476061555,0.033493243370005955,0.06550675662999403
0.23999999999999996,0.053999999999999986,0.1400025555912099,-0.329880280702799,-0.976704984262353,-0.27164397217022357,0.036666773601196856,0.07133322639880312
0.25999999999999995,0.05849999999999998,0.15046288972650954,-0.329227986814972,-0.976885647936438,-0.268749043945907,0.03987171624307488,0.07712828375692508
0.27999999999999997,0.06299999999999999,0.160654195145971,-0.328522267092797,-0.977078835785067,-0.2656571317579289,0.043109966388660326,0.08289003361133965
0.3,0.06749999999999999,0.17056229193054626,-0.327762407468841,-0.977284242377815,-0.26237358474984546,0.04638327960410081,0.08861672039589917
0.32,0.072,0.18017417498814015,-0.326947645782506,-0.977501540359144,-0.25890401019874076,0.04969326600433082,0.09430673399566916
0.34,0.0765,0.18947805477948576,-0.326077172405624,-0.977730380427334,-0.25525425049107947,0.05304138521094359,0.0999586147890564
0.36000000000000004,0.081,0.1984633906918284,-0.325150130917399,-0.977970391312471,-0.251430359398976,0.05642894222031215,0.10557105777968785
0.38000000000000006,0.0855,0.2071209168953885,-0.324165618830131,-0.978221179753601,-0.2474385777998258,0.059857084202391095,0.11114291579760892
0.4000000000000001,0.09000000000000001,0.21544266058281106,-0.323122688367243,-0.978482330475128,-0.24328530898472764,0.06332679824255422,0.1166732017574458
0.4200000000000001,0.09450000000000001,0.2234219525600037,-0.322020347295198,-0.978753406162572,-0.23897709370230474,0.06683891003037992,0.1221610899696201
0.4400000000000001,0.09900000000000002,0.23105343022695948,-0.320857559810965,-0.979033947437792,-0.2345205850844018,0.07039408349060595,0.12760591650939407
0.46000000000000013,0.10350000000000002,0.2383330330582012,-0.319633247486767,-0.979323472833787,-0.2299225235986236,0.07399282134267984,0.1330071786573202
0.48000000000000015,0.10800000000000003,0.2452579907632433,-0.318346290273915,-0.979621478769189,-0.22518971216983272,0.07763546656657054,0.1383645334334295
0.5000000000000001,0.11250000000000002,0.2518268043766644,-0.316995527567560,-0.979927439522589,-0.2203289916085056,0.08132220474394052,0.1436777952560595
0.5200000000000001,0.11700000000000002,0.2580392205938224,-0.315579759334317,-0.980240807206815,-0.21534721647834676,0.08505306723555095,0.1489469327644491
0.5400000000000001,0.12150000000000002,0.2638961997306967,-0.314097747304698,-0.980561011743300,-0.21025123152881528,0.08882793514804152,0.15417206485195853
0.5600000000000002,0.12600000000000003,0.26939987774370616,-0.312548216232396,-0.980887460836690,-0.20504784881032947,0.09264654403612388,0.15935345596387618
0.5800000000000002,0.13050000000000003,0.2745535227965791,-0.310929855222484,-0.981219539949837,-0.19974382558098408,0.09650848927988537,0.1644915107201147
0.6000000000000002,0.13500000000000004,0.27936148690561396,-0.309241319130637,-0.981556612279332,-0.1943458431037831,0.10041323207142014,0.16958676792857993
0.6200000000000002,0.13950000000000004,0.2838291532311869,-0.307481230035520,-0.981898018731738,-0.1888604864227693,0.1043601059404831,0.17463989405951696
0.6400000000000002,0.14400000000000004,0.2879628796116907,-0.305648178786536,-0.982243077900693,-0.183294225195218,0.10834832374535526,0.17965167625464484
